6.897350196908943465e-01 6.899224899328214589e-01 6.300000000000000000e+01
5.920023584093261348e-01 6.201550663395095642e-01 7.200000000000000000e+01
6.063541823660626440e-01 8.449612911715630448e-01 7.800000000000000000e+01
6.881164321573589593e-01 8.480620080537429217e+00 5.700000000000000000e+01
6.716388276824061254e-01 1.069767469798464266e+00 5.700000000000000000e+01
7.817523094813260132e-01 6.434108588022293684e-01 6.000000000000000000e+01
7.042512965877217868e-01 6.434108588022293684e-01 6.400000000000000000e+01
6.940139163474732253e-01 7.829457521940054177e-01 6.400000000000000000e+01
6.743431345392890686e-01 6.666666974701015436e-01 6.800000000000000000e+01
6.020025583263807212e-01 6.201550663395095642e-01 7.800000000000000000e+01
6.763334982765923931e-01 6.434108588022293684e-01 7.900000000000000000e+01
6.294450587201918523e-01 1.085271331440277542e+00 8.200000000000000000e+01
6.773630528195541123e-01 8.914728760970027643e-01 3.500000000000000000e+01
8.210717585466031920e-01 7.364341210634134383e-01 3.700000000000000000e+01
7.494436405341581287e-01 7.209302594216001614e-01 4.000000000000000000e+01
7.176955088379088910e-01 8.139534754776318604e-01 4.200000000000000000e+01
6.751964892171408161e-01 7.054263977797869956e-01 5.500000000000000000e+01
7.094211763065634280e-01 1.069767469798464266e+00 5.900000000000000000e+01
5.480120766474778637e-01 7.829457521940054177e-01 4.900000000000000000e+01
6.734909455794707567e-01 7.054263977797869956e-01 5.000000000000000000e+01
6.643458814982889926e-01 1.689922582343126090e+00 5.000000000000000000e+01
6.701003875595678005e-01 8.682170836342828490e-01 5.200000000000000000e+01
6.806280945320861697e-01 7.674418905521922518e-01 5.300000000000000000e+01
5.855290785644241547e-01 7.286821902425067998e-01 5.500000000000000000e+01
7.050705275190418675e-01 9.224806917909338377e-01 5.500000000000000000e+01
6.356036287733185519e-01 6.744186282910081820e-01 5.600000000000000000e+01
7.195429649959808049e-01 7.906976830149120561e-01 5.700000000000000000e+01
6.433869256890420996e-01 9.612403458954669189e-01 5.800000000000000000e+01
6.066126151700993452e-01 6.976744207537279863e-01 5.800000000000000000e+01
5.688003669377896809e-01 8.139534754776318604e-01 6.000000000000000000e+01
6.284350064303962924e-01 7.829457521940054177e-01 6.000000000000000000e+01
5.437635920347602125e-01 7.286821902425067998e-01 6.100000000000000000e+01
6.430679649054203972e-01 6.356589279813227300e-01 6.100000000000000000e+01
5.894459730333643233e-01 7.209302594216001614e-01 6.200000000000000000e+01
6.931186045632580228e-01 7.209302594216001614e-01 4.800000000000000000e+01
6.067669804995163840e-01 6.821705591119148204e-01 5.000000000000000000e+01
5.329313316121319088e-01 1.015503861641813277e+00 5.200000000000000000e+01
7.037903287098313809e-01 7.519380289103789750e-01 5.700000000000000000e+01
7.665293602875473677e-01 7.209302594216001614e-01 6.200000000000000000e+01
6.168632058702261389e-01 6.356589279813227300e-01 7.100000000000000000e+01
5.993295549954515966e-01 1.077519400619370904e+00 8.700000000000000000e+01
6.209181445568741076e-01 7.751938213730988902e-01 6.300000000000000000e+01
7.898208693062708230e-01 6.511627896231360069e-01 6.300000000000000000e+01
6.221953146860251804e-01 2.767441890552192252e+00 6.400000000000000000e+01
