5.850731498949010012e-01 5.426356657201387712e-01 4.200000000000000000e+01
7.476497987285836144e-01 7.674418905521922518e-01 2.100000000000000000e+01
5.388203706946791405e-01 5.116279424365122175e-01 2.300000000000000000e+01
6.528243419491190913e-01 5.891472968507307506e-01 2.900000000000000000e+01
7.885762060606423818e-01 6.976744207537279863e-01 2.900000000000000000e+01
5.882126147796279403e-01 6.201550663395095642e-01 3.200000000000000000e+01
6.373074314893101278e-01 5.968992276716373890e-01 3.300000000000000000e+01
7.975211727673490181e-01 6.511627896231360069e-01 4.200000000000000000e+01
7.232171620029188563e-01 6.589147666491949051e-01 5.500000000000000000e+01
5.947605463334533216e-01 5.116279424365122175e-01 3.800000000000000000e+01
5.975169039364182089e-01 6.279069971604162026e-01 4.100000000000000000e+01
7.056466926154144614e-01 7.209302594216001614e-01 4.300000000000000000e+01
6.739238235907606400e-01 4.573643342798612843e-01 4.400000000000000000e+01
7.090488226265623251e-01 4.418604726380480630e-01 4.400000000000000000e+01
5.548229261790529332e-01 5.813953660298241122e-01 5.000000000000000000e+01
6.311818847279300204e-01 6.046511584925439164e-01 5.300000000000000000e+01
6.666684764293858700e-01 7.984496138358186945e-01 5.500000000000000000e+01
6.761328549744070049e-01 6.124031355186029257e-01 5.600000000000000000e+01
6.358216476816116458e-01 5.658915043880109463e-01 6.000000000000000000e+01
5.809913706851612680e-01 6.899224899328214589e-01 6.300000000000000000e+01
8.402206926845695589e-01 5.503875965410452986e-01 3.200000000000000000e+01
5.910342499262524196e-01 6.279069971604162026e-01 3.200000000000000000e+01
6.097695292623005470e-01 4.108527031492692494e-01 3.200000000000000000e+01
7.044334220646781830e-01 5.348837348992321328e-01 3.200000000000000000e+01
7.236074063844958326e-01 6.589147666491949051e-01 3.300000000000000000e+01
6.643118146291403514e-01 4.186046801753282032e-01 3.300000000000000000e+01
6.629932604988199030e-01 5.193798732574188559e-01 3.400000000000000000e+01
6.760838921910181654e-01 4.573643342798612843e-01 3.500000000000000000e+01
8.585713561776938674e-01 5.348837348992321328e-01 3.500000000000000000e+01
7.239056352771804370e-01 5.038759654104533192e-01 3.500000000000000000e+01
6.725786679419430980e-01 4.883721037686400979e-01 3.600000000000000000e+01
6.735024494139829621e-01 6.821705591119148204e-01 3.700000000000000000e+01
6.314948500308016355e-01 6.046511584925439164e-01 3.700000000000000000e+01
8.221275727257015831e-01 6.201550663395095642e-01 3.800000000000000000e+01
5.923338810971943147e-01 5.426356657201387712e-01 3.900000000000000000e+01
5.693846767707019252e-01 7.209302594216001614e-01 3.900000000000000000e+01
7.152750738093017757e-01 3.565891643003468170e-01 3.900000000000000000e+01
6.101337718359733930e-01 6.124031355186029257e-01 4.000000000000000000e+01
7.661987975441264531e-01 5.736434352089174737e-01 4.000000000000000000e+01
6.002091168769978502e-01 6.821705591119148204e-01 4.000000000000000000e+01
5.997051236807799945e-01 4.728682421268268765e-01 4.000000000000000000e+01
6.437590820594348839e-01 5.891472968507307506e-01 4.000000000000000000e+01
7.613121769235154934e-01 6.124031355186029257e-01 4.100000000000000000e+01
6.465020865245691972e-01 5.116279424365122175e-01 4.100000000000000000e+01
7.175770001380835650e-01 8.217054062985384988e-01 4.200000000000000000e+01
6.183721307986149718e-01 6.976744207537279863e-01 4.200000000000000000e+01
5.672729360518512509e-01 6.356589279813227300e-01 4.400000000000000000e+01
7.645081924977834564e-01 5.348837348992321328e-01 4.400000000000000000e+01
5.928739747712540309e-01 5.813953660298241122e-01 4.600000000000000000e+01
6.419600837746595179e-01 7.286821902425067998e-01 4.600000000000000000e+01
5.930717610545576113e-01 5.891472968507307506e-01 5.400000000000000000e+01
5.933326920122442560e-01 7.519380289103789750e-01 6.000000000000000000e+01
5.830973190192678679e-01 6.124031355186029257e-01 5.100000000000000000e+01
5.670587712756545162e-01 7.596899597312856134e-01 5.100000000000000000e+01
6.028089062206771764e-01 5.813953660298241122e-01 5.400000000000000000e+01
6.799279575705829970e-01 5.271318040783254943e-01 5.400000000000000000e+01
5.943844039559285086e-01 5.193798732574188559e-01 5.500000000000000000e+01
5.939322333043761670e-01 7.674418905521922518e-01 5.800000000000000000e+01
7.009675097041212499e-01 6.434108588022293684e-01 5.800000000000000000e+01
6.648412196358933768e-01 5.736434352089174737e-01 5.900000000000000000e+01
7.079491101255647179e-01 6.589147666491949051e-01 5.900000000000000000e+01
6.624928853452545230e-01 6.744186282910081820e-01 6.000000000000000000e+01
5.375261807474789322e-01 4.573643342798612843e-01 6.100000000000000000e+01
7.110547495150250086e-01 6.124031355186029257e-01 6.200000000000000000e+01
7.706598179581249930e-01 7.596899597312856134e-01 5.100000000000000000e+01
6.112296433502856230e-01 4.573643342798612843e-01 5.600000000000000000e+01
5.936783671119395533e-01 5.736434352089174737e-01 5.800000000000000000e+01
6.433604538901505077e-01 6.821705591119148204e-01 6.200000000000000000e+01
7.255061476371812423e-01 5.348837348992321328e-01 6.200000000000000000e+01
5.844718804910233878e-01 5.581395735671043079e-01 6.300000000000000000e+01
5.373597964945437955e-01 7.596899597312856134e-01 6.300000000000000000e+01
5.963056451028361238e-01 5.658915043880109463e-01 6.400000000000000000e+01
5.116343161345606738e-01 5.891472968507307506e-01 7.200000000000000000e+01
6.059246507841817841e-01 7.286821902425067998e-01 7.800000000000000000e+01
5.280372714155808778e-01 6.744186282910081820e-01 7.800000000000000000e+01
5.858321848690115630e-01 5.193798732574188559e-01 3.200000000000000000e+01
7.476553648964804344e-01 5.348837348992321328e-01 3.200000000000000000e+01
5.902879466729671343e-01 5.891472968507307506e-01 3.300000000000000000e+01
7.341487079758902690e-01 5.271318040783254943e-01 3.600000000000000000e+01
6.562131497712252459e-01 5.736434352089174737e-01 3.700000000000000000e+01
8.349583514046118315e-01 5.193798732574188559e-01 4.000000000000000000e+01
6.823194463976437474e-01 4.883721037686400979e-01 4.200000000000000000e+01
6.010776695851002271e-01 4.573643342798612843e-01 3.300000000000000000e+01
6.468801187897263993e-01 5.658915043880109463e-01 4.100000000000000000e+01
6.208125070335663853e-01 8.449612911715630448e-01 4.100000000000000000e+01
6.895751358749164783e-01 5.736434352089174737e-01 4.700000000000000000e+01
6.256069326509937634e-01 4.263566109962348416e-01 4.700000000000000000e+01
5.877664262860746724e-01 6.666666974701015436e-01 6.900000000000000000e+01
6.383481983818867223e-01 5.736434352089174737e-01 7.600000000000000000e+01
5.607118765235427071e-01 4.496124034589546459e-01 4.800000000000000000e+01
5.741464436577565777e-01 8.837209452760961259e-01 5.500000000000000000e+01
6.044065434807182058e-01 6.434108588022293684e-01 5.600000000000000000e+01
6.275943312506225835e-01 7.131783286006936340e-01 4.000000000000000000e+01
6.156930326232783468e-01 6.279069971604162026e-01 3.500000000000000000e+01
6.405980744298328533e-01 5.426356657201387712e-01 3.500000000000000000e+01
6.625890784669046241e-01 6.046511584925439164e-01 3.600000000000000000e+01
7.936719558440916700e-01 5.503875965410452986e-01 4.600000000000000000e+01
6.068507037062934595e-01 4.496124034589546459e-01 3.200000000000000000e+01
5.271818704933035615e-01 5.038759654104533192e-01 3.500000000000000000e+01
5.694761531695526902e-01 6.666666974701015436e-01 3.600000000000000000e+01
6.500520210679286981e-01 6.976744207537279863e-01 3.700000000000000000e+01
6.363388184349905163e-01 5.116279424365122175e-01 3.900000000000000000e+01
6.462225498022861059e-01 5.426356657201387712e-01 4.000000000000000000e+01
6.980892499811139906e-01 7.209302594216001614e-01 4.200000000000000000e+01
5.650133821767978626e-01 5.968992276716373890e-01 4.400000000000000000e+01
6.964715291870507974e-01 4.883721037686400979e-01 4.400000000000000000e+01
6.321727396280552025e-01 6.046511584925439164e-01 4.400000000000000000e+01
7.734784550542675996e-01 6.046511584925439164e-01 4.500000000000000000e+01
6.742476996136078649e-01 5.581395735671043079e-01 4.500000000000000000e+01
6.735785158617166868e-01 5.116279424365122175e-01 4.600000000000000000e+01
6.762114035804360768e-01 4.651163113059202381e-01 4.600000000000000000e+01
6.119433941806642352e-01 4.806201729477334594e-01 4.700000000000000000e+01
6.526836223464543840e-01 6.511627896231360069e-01 4.700000000000000000e+01
7.063402901049742333e-01 6.899224899328214589e-01 6.400000000000000000e+01
5.156153200231211597e-01 5.503875965410452986e-01 7.000000000000000000e+01
5.734075371305923374e-01 4.651163113059202381e-01 6.300000000000000000e+01
6.064800461196526715e-01 5.658915043880109463e-01 6.500000000000000000e+01
7.417373859183510332e-01 4.806201729477334594e-01 6.900000000000000000e+01
6.141375886710500609e-01 8.449612911715630448e-01 3.400000000000000000e+01
6.075821643027535801e-01 8.759690144551894875e-01 2.400000000000000000e+01
6.158127328310388782e-01 5.581395735671043079e-01 4.100000000000000000e+01
6.361558442537638136e-01 7.131783286006936340e-01 4.300000000000000000e+01
6.123697468444618819e-01 5.581395735671043079e-01 2.200000000000000000e+01
5.818167900076021137e-01 6.434108588022293684e-01 2.300000000000000000e+01
6.167499221488083050e-01 5.503875965410452986e-01 2.300000000000000000e+01
5.872942456875770434e-01 5.348837348992321328e-01 2.400000000000000000e+01
5.971323020061881648e-01 5.271318040783254943e-01 2.500000000000000000e+01
6.054256219710469900e-01 5.038759654104533192e-01 2.800000000000000000e+01
6.184850104717896091e-01 4.883721037686400979e-01 2.800000000000000000e+01
7.430956156409826985e-01 5.658915043880109463e-01 2.800000000000000000e+01
7.347529881450786116e-01 6.124031355186029257e-01 2.800000000000000000e+01
5.999156832638403714e-01 6.821705591119148204e-01 2.900000000000000000e+01
6.096461316949776110e-01 5.348837348992321328e-01 2.900000000000000000e+01
5.742879763093681200e-01 4.341085418171414245e-01 3.100000000000000000e+01
6.270595049635869778e-01 5.426356657201387712e-01 2.200000000000000000e+01
7.148406273590072191e-01 6.356589279813227300e-01 2.200000000000000000e+01
7.432382289784995599e-01 5.348837348992321328e-01 2.300000000000000000e+01
5.452300284654667539e-01 4.651163113059202381e-01 2.300000000000000000e+01
6.568814341050627226e-01 5.193798732574188559e-01 2.300000000000000000e+01
6.079787103163207806e-01 4.961240345895466808e-01 2.400000000000000000e+01
6.775193807988388883e-01 4.806201729477334594e-01 2.400000000000000000e+01
6.759422301560272794e-01 5.271318040783254943e-01 2.500000000000000000e+01
5.759406363137556939e-01 5.736434352089174737e-01 2.600000000000000000e+01
5.361272982611026139e-01 7.286821902425067998e-01 2.600000000000000000e+01
6.392802398573392830e-01 6.976744207537279863e-01 2.700000000000000000e+01
7.319085011527473039e-01 5.813953660298241122e-01 2.800000000000000000e+01
5.426585284468452564e-01 5.658915043880109463e-01 2.800000000000000000e+01
7.034299910457828542e-01 7.131783286006936340e-01 2.800000000000000000e+01
7.704680235468073235e-01 5.503875965410452986e-01 2.800000000000000000e+01
6.856382965995612144e-01 5.503875965410452986e-01 2.900000000000000000e+01
5.866231985645625757e-01 6.201550663395095642e-01 3.000000000000000000e+01
6.560771718634739180e-01 7.829457521940054177e-01 3.000000000000000000e+01
7.586835265675953011e-01 5.116279424365122175e-01 3.000000000000000000e+01
7.591849460035919872e-01 4.341085418171414245e-01 3.100000000000000000e+01
7.308581350799848719e-01 4.651163113059202381e-01 3.200000000000000000e+01
6.420934847392093525e-01 5.503875965410452986e-01 4.700000000000000000e+01
7.191441741148353328e-01 5.891472968507307506e-01 4.800000000000000000e+01
6.120206570485833275e-01 8.449612911715630448e-01 5.700000000000000000e+01
6.850149840365885590e-01 6.201550663395095642e-01 6.300000000000000000e+01
7.661047264752838259e-01 5.116279424365122175e-01 6.300000000000000000e+01
6.220662960596088364e-01 5.581395735671043079e-01 2.200000000000000000e+01
6.524610091297338155e-01 5.658915043880109463e-01 2.300000000000000000e+01
6.537094687238048651e-01 5.348837348992321328e-01 2.400000000000000000e+01
5.514666439401388898e-01 5.658915043880109463e-01 2.700000000000000000e+01
6.497314254494159780e-01 5.348837348992321328e-01 3.000000000000000000e+01
6.985829827900930100e-01 3.875969106865494451e-01 3.100000000000000000e+01
8.016263714236677718e-01 4.806201729477334594e-01 3.100000000000000000e+01
6.995001935882558808e-01 6.589147666491949051e-01 3.200000000000000000e+01
6.894101037174348301e-01 5.503875965410452986e-01 3.100000000000000000e+01
6.320434198102574674e-01 5.271318040783254943e-01 2.500000000000000000e+01
5.453422670069270062e-01 5.658915043880109463e-01 2.600000000000000000e+01
6.190636017478226005e-01 3.953488415074560280e-01 2.800000000000000000e+01
6.873159934302612850e-01 4.186046801753282032e-01 2.900000000000000000e+01
5.502595698367990229e-01 3.488372103768639931e-01 3.000000000000000000e+01
5.978231628955339438e-01 5.348837348992321328e-01 3.100000000000000000e+01
5.695402131636504439e-01 6.356589279813227300e-01 3.100000000000000000e+01
6.475412414824628371e-01 6.124031355186029257e-01 3.100000000000000000e+01
6.431135904395764991e-01 6.279069971604162026e-01 5.000000000000000000e+01
6.318631307644498873e-01 5.038759654104533192e-01 5.400000000000000000e+01
7.383666321568613800e-01 6.434108588022293684e-01 6.000000000000000000e+01
5.717822933675746899e-01 5.348837348992321328e-01 3.500000000000000000e+01
6.949638850013186708e-01 4.341085418171414245e-01 4.500000000000000000e+01
5.792793359758747762e-01 7.054263977797869956e-01 5.700000000000000000e+01
6.745511380083412112e-01 5.348837348992321328e-01 6.100000000000000000e+01
6.489195517631233256e-01 5.348837348992321328e-01 3.200000000000000000e+01
7.308661117310905064e-01 7.441860518843200767e-01 3.400000000000000000e+01
6.664908858006100001e-01 5.271318040783254943e-01 3.400000000000000000e+01
6.141457694711348614e-01 6.821705591119148204e-01 3.900000000000000000e+01
6.016360161687913655e-01 6.201550663395095642e-01 4.500000000000000000e+01
6.356611584200739795e-01 6.511627896231360069e-01 4.800000000000000000e+01
6.246727050351220667e-01 6.124031355186029257e-01 5.000000000000000000e+01
7.347033523166159874e-01 5.968992276716373890e-01 5.100000000000000000e+01
6.765048587500632760e-01 4.883721037686400979e-01 5.200000000000000000e+01
7.617865302667374827e-01 5.348837348992321328e-01 5.700000000000000000e+01
6.175650039977971240e-01 4.573643342798612843e-01 5.800000000000000000e+01
6.779367525330645128e-01 5.581395735671043079e-01 5.900000000000000000e+01
6.073658680727758163e-01 4.341085418171414245e-01 6.000000000000000000e+01
5.691031920455472681e-01 5.736434352089174737e-01 6.000000000000000000e+01
5.676633378215925063e-01 5.038759654104533192e-01 2.000000000000000000e+01
5.991826182374420107e-01 5.271318040783254943e-01 2.400000000000000000e+01
6.443642391119238644e-01 5.658915043880109463e-01 5.500000000000000000e+01
6.668209137879408388e-01 4.108527031492692494e-01 4.800000000000000000e+01
7.087419584566854169e-01 5.581395735671043079e-01 5.300000000000000000e+01
6.429370598975225892e-01 5.658915043880109463e-01 5.500000000000000000e+01
6.891276591798448647e-01 6.511627896231360069e-01 5.500000000000000000e+01
6.917690842184852640e-01 7.286821902425067998e-01 6.100000000000000000e+01
6.467256212652404690e-01 5.736434352089174737e-01 6.000000000000000000e+01
5.185106846369889055e-01 5.581395735671043079e-01 7.000000000000000000e+01
6.846307564002972468e-01 5.581395735671043079e-01 2.600000000000000000e+01
7.175471138682985028e-01 5.426356657201387712e-01 6.800000000000000000e+01
6.998647106443762755e-01 6.279069971604162026e-01 5.000000000000000000e+01
7.689622399151697651e-01 5.038759654104533192e-01 6.200000000000000000e+01
5.880326626449718930e-01 5.813953660298241122e-01 6.500000000000000000e+01
6.328278366438988556e-01 5.503875965410452986e-01 6.600000000000000000e+01
6.073599783534059382e-01 4.961240345895466808e-01 7.500000000000000000e+01
5.781531913556094970e-01 4.496124034589546459e-01 6.300000000000000000e+01
6.566570169785421740e-01 6.201550663395095642e-01 3.700000000000000000e+01
7.092736086562174691e-01 4.573643342798612843e-01 2.900000000000000000e+01
5.476139687544744339e-01 5.271318040783254943e-01 2.200000000000000000e+01
6.351562101523888781e-01 4.806201729477334594e-01 7.600000000000000000e+01
6.743951972054847976e-01 6.124031355186029257e-01 5.200000000000000000e+01
6.646306507092757387e-01 5.581395735671043079e-01 5.700000000000000000e+01
6.765740510132758345e-01 8.682170836342828490e-01 3.200000000000000000e+01
6.951361890856798675e-01 5.348837348992321328e-01 3.200000000000000000e+01
6.897027229096643897e-01 6.046511584925439164e-01 3.400000000000000000e+01
6.981535808256321696e-01 5.193798732574188559e-01 3.400000000000000000e+01
6.556988556386977862e-01 4.806201729477334594e-01 3.600000000000000000e+01
6.432048382817912024e-01 7.829457521940054177e-01 3.700000000000000000e+01
7.420440951635757232e-01 4.418604726380480630e-01 3.700000000000000000e+01
7.048087178392989927e-01 5.116279424365122175e-01 4.600000000000000000e+01
6.351250746242369516e-01 7.286821902425067998e-01 3.300000000000000000e+01
6.848022594283247333e-01 5.271318040783254943e-01 3.700000000000000000e+01
7.926114563031224636e-01 6.744186282910081820e-01 4.000000000000000000e+01
6.256337546227395130e-01 5.968992276716373890e-01 4.100000000000000000e+01
6.605244199002966443e-01 6.511627896231360069e-01 4.300000000000000000e+01
5.606953240931585869e-01 4.961240345895466808e-01 4.500000000000000000e+01
6.416697119210502676e-01 5.813953660298241122e-01 4.600000000000000000e+01
7.474725868322128486e-01 4.418604726380480630e-01 4.700000000000000000e+01
6.625976045450708840e-01 6.899224899328214589e-01 7.600000000000000000e+01
6.297555815315274419e-01 8.759690144551894875e-01 3.200000000000000000e+01
5.892721579466022597e-01 5.736434352089174737e-01 3.300000000000000000e+01
7.523299090297166369e-01 5.503875965410452986e-01 3.300000000000000000e+01
5.761812734049878149e-01 5.891472968507307506e-01 3.300000000000000000e+01
6.604869661229775257e-01 5.503875965410452986e-01 3.300000000000000000e+01
7.550809127988948877e-01 5.271318040783254943e-01 3.600000000000000000e+01
6.022107682585369215e-01 3.100775331697547821e-01 3.600000000000000000e+01
6.849236981979973660e-01 4.031007723283626665e-01 3.700000000000000000e+01
9.352056706836350264e-01 7.209302594216001614e-01 3.700000000000000000e+01
6.564210541956738698e-01 4.108527031492692494e-01 3.800000000000000000e+01
5.649983180477026190e-01 6.511627896231360069e-01 3.800000000000000000e+01
6.027013021830860406e-01 4.263566109962348416e-01 3.800000000000000000e+01
6.048275141417214229e-01 5.038759654104533192e-01 3.900000000000000000e+01
5.999436393647818999e-01 4.651163113059202381e-01 4.000000000000000000e+01
5.899725333509475700e-01 5.503875965410452986e-01 4.000000000000000000e+01
6.573079243642887537e-01 5.271318040783254943e-01 4.000000000000000000e+01
6.459044860079067307e-01 5.116279424365122175e-01 4.000000000000000000e+01
6.781974293971916312e-01 5.348837348992321328e-01 4.000000000000000000e+01
7.104625753667845878e-01 5.736434352089174737e-01 4.000000000000000000e+01
5.215989340456377299e-01 6.046511584925439164e-01 4.100000000000000000e+01
6.793468239009718967e-01 3.798449798656428067e-01 4.100000000000000000e+01
7.539717872537973209e-01 5.271318040783254943e-01 4.200000000000000000e+01
5.847734817181011735e-01 4.728682421268268765e-01 4.300000000000000000e+01
6.603970711180070507e-01 6.976744207537279863e-01 4.300000000000000000e+01
7.386481689107937676e-01 5.891472968507307506e-01 4.300000000000000000e+01
6.339319036790250772e-01 5.271318040783254943e-01 4.400000000000000000e+01
5.931113062733023300e-01 5.038759654104533192e-01 4.500000000000000000e+01
6.606228872812394126e-01 8.139534754776318604e-01 4.600000000000000000e+01
7.840314701550271659e-01 5.038759654104533192e-01 4.700000000000000000e+01
7.169675342575230204e-01 5.503875965410452986e-01 6.000000000000000000e+01
6.425847697024141825e-01 3.410852795559574102e-01 6.300000000000000000e+01
6.252321978342706421e-01 5.426356657201387712e-01 6.600000000000000000e+01
5.561281176439241136e-01 6.666666974701015436e-01 6.900000000000000000e+01
6.258163233951743454e-01 6.666666974701015436e-01 7.000000000000000000e+01
6.779367525330645128e-01 5.581395735671043079e-01 7.000000000000000000e+01
6.688546374194341837e-01 7.209302594216001614e-01 7.000000000000000000e+01
6.215757506340950922e-01 6.201550663395095642e-01 4.800000000000000000e+01
7.334615827320017933e-01 6.201550663395095642e-01 4.400000000000000000e+01
7.734942094092830400e-01 6.511627896231360069e-01 4.500000000000000000e+01
6.604869661229775257e-01 4.728682421268268765e-01 4.600000000000000000e+01
6.942701215068775022e-01 5.426356657201387712e-01 4.600000000000000000e+01
7.112540438829157985e-01 7.131783286006936340e-01 4.700000000000000000e+01
7.993568043054876116e-01 6.046511584925439164e-01 5.800000000000000000e+01
6.069202123294570317e-01 5.116279424365122175e-01 6.300000000000000000e+01
4.955331327593990864e-01 6.279069971604162026e-01 6.800000000000000000e+01
5.173982489431531162e-01 4.496124034589546459e-01 7.600000000000000000e+01
7.002052898109986101e-01 6.279069971604162026e-01 4.300000000000000000e+01
6.352116430450652773e-01 5.038759654104533192e-01 4.400000000000000000e+01
5.043768581071167434e-01 6.046511584925439164e-01 6.700000000000000000e+01
6.943150405733585773e-01 5.426356657201387712e-01 7.100000000000000000e+01
6.691849172215689201e-01 6.976744207537279863e-01 7.700000000000000000e+01
6.875953667652718870e-01 6.046511584925439164e-01 4.900000000000000000e+01
7.559390372666745517e-01 5.968992276716373890e-01 5.300000000000000000e+01
5.830973190192678679e-01 8.062015446567253329e-01 5.600000000000000000e+01
7.219885066218775238e-01 5.193798732574188559e-01 6.300000000000000000e+01
6.479292661279043575e-01 5.426356657201387712e-01 6.300000000000000000e+01
6.551036996824832759e-01 5.193798732574188559e-01 6.400000000000000000e+01
6.850061705751172569e-01 5.503875965410452986e-01 6.500000000000000000e+01
7.802575635990821601e-01 6.046511584925439164e-01 6.500000000000000000e+01
6.583841553107172562e-01 5.426356657201387712e-01 6.600000000000000000e+01
6.524177459461328876e-01 5.891472968507307506e-01 6.600000000000000000e+01
6.147244898321426732e-01 5.891472968507307506e-01 6.700000000000000000e+01
7.493699680476606506e-01 5.426356657201387712e-01 6.900000000000000000e+01
5.577346666076294923e-01 5.658915043880109463e-01 6.900000000000000000e+01
6.424041873013138781e-01 5.271318040783254943e-01 7.100000000000000000e+01
5.875223060737659875e-01 4.961240345895466808e-01 7.300000000000000000e+01
5.777774662121817340e-01 6.976744207537279863e-01 7.500000000000000000e+01
4.695319897456911584e-01 5.426356657201387712e-01 7.500000000000000000e+01
6.307273558214006037e-01 7.364341210634134383e-01 7.500000000000000000e+01
5.744739817571442586e-01 6.899224899328214589e-01 7.600000000000000000e+01
6.264473497049770634e-01 6.279069971604162026e-01 7.700000000000000000e+01
5.214575827742855552e-01 6.511627896231360069e-01 7.900000000000000000e+01
6.135533438957908592e-01 5.658915043880109463e-01 8.100000000000000000e+01
6.230448001279759174e-01 6.899224899328214589e-01 8.400000000000000000e+01
6.616515592313430005e-01 4.961240345895466808e-01 6.300000000000000000e+01
6.756057990110131417e-01 5.813953660298241122e-01 6.300000000000000000e+01
6.052489223109954741e-01 6.744186282910081820e-01 6.500000000000000000e+01
6.356667410019350983e-01 7.596899597312856134e-01 7.000000000000000000e+01
6.683842898082688055e-01 5.736434352089174737e-01 4.700000000000000000e+01
6.647243025165853192e-01 4.651163113059202381e-01 4.800000000000000000e+01
6.879160794579941562e-01 3.100775331697547821e-01 5.000000000000000000e+01
8.133228628914948022e-01 4.031007723283626665e-01 5.100000000000000000e+01
7.315964729061389393e-01 3.798449798656428067e-01 5.100000000000000000e+01
6.699094560051845892e-01 6.744186282910081820e-01 5.300000000000000000e+01
6.897770025365344004e-01 5.193798732574188559e-01 5.400000000000000000e+01
5.459246062142568690e-01 5.348837348992321328e-01 5.900000000000000000e+01
6.522253659040815332e-01 7.441860518843200767e-01 5.900000000000000000e+01
6.378062232523176167e-01 5.658915043880109463e-01 6.200000000000000000e+01
6.845158474723463948e-01 4.186046801753282032e-01 3.300000000000000000e+01
